Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,41.45000076293945,41.880001068115234,41.15999984741211,41.880001068115234,34.077877044677734,6521500
2013-01-03,41.9900016784668,42.52000045776367,41.939998626708984,42.470001220703125,34.55796813964844,5338600
2013-01-04,42.59000015258789,42.709999084472656,42.369998931884766,42.65999984741211,34.71257019042969,4219900
2013-01-07,42.52000045776367,43.47999954223633,42.38999938964844,43.15999984741211,35.119422912597656,6807700
2013-01-08,43.15999984741211,43.310001373291016,42.900001525878906,43.11000061035156,35.078739166259766,4137600
2013-01-09,43.31999969482422,43.849998474121094,43.2400016784668,43.380001068115234,35.298439025878906,3442200
2013-01-10,43.459999084472656,43.970001220703125,43.459999084472656,43.849998474121094,35.68088150024414,4241100
2013-01-11,43.7599983215332,44.119998931884766,43.7599983215332,44.06999969482422,35.859893798828125,3212000
2013-01-14,43.9900016784668,44.2400016784668,43.77000045776367,44.220001220703125,35.981929779052734,3126300
2013-01-15,44.0099983215332,44.16999816894531,43.81999969482422,44.130001068115234,35.90870666503906,3812700
2013-01-16,44.060001373291016,44.18000030517578,43.79999923706055,43.939998626708984,35.75410079956055,3221500
2013-01-17,44.439998626708984,45.47999954223633,44.34000015258789,45.16999816894531,36.75495529174805,7958700
2013-01-18,45.45000076293945,45.66999816894531,44.95000076293945,45.66999816894531,37.16181564331055,6347800
2013-01-22,45.540000915527344,46.209999084472656,45.08000183105469,46.20000076293945,37.593074798583984,7128000
2013-01-23,46.04999923706055,46.20000076293945,45.560001373291016,45.900001525878906,37.348968505859375,4116000
2013-01-24,45.95000076293945,46.4900016784668,45.869998931884766,46.45000076293945,37.79650115966797,4024400
2013-01-25,46.15999984741211,46.4900016784668,46.130001068115234,46.41999816894531,37.7720832824707,4243300
2013-01-28,46.459999084472656,46.56999969482422,46.27000045776367,46.4900016784668,37.82905578613281,3090300
2013-01-29,46.38999938964844,46.91999816894531,46.31999969482422,46.63999938964844,37.951107025146484,4616000
2013-01-30,46.70000076293945,46.95000076293945,46.43000030517578,46.65999984741211,37.967376708984375,3564600
2013-01-31,46.459999084472656,46.68000030517578,46.189998626708984,46.599998474121094,37.9185676574707,6369900
2013-02-01,46.849998474121094,47.130001068115234,46.68000030517578,46.91999816894531,38.17893600463867,4374500
2013-02-04,46.560001373291016,46.75,46.22999954223633,46.25,37.633758544921875,3630600
2013-02-05,46.619998931884766,47.029998779296875,46.52000045776367,46.77000045776367,38.056888580322266,3740000
2013-02-06,46.56999969482422,46.95000076293945,46.25,46.95000076293945,38.20335006713867,4327900
