Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,88.27999877929688,89.04000091552734,88.27999877929688,89.04000091552734,69.34575653076172,1034200
2013-01-03,87.33999633789062,87.52999877929688,86.66999816894531,86.8499984741211,67.64015197753906,701200
2013-01-04,87.06999969482422,88.6500015258789,87.06999969482422,88.41000366210938,68.8551025390625,1021300
2013-01-07,87.72000122070312,87.87000274658203,87.41999816894531,87.5999984741211,68.2242660522461,1310100
2013-01-08,86.58000183105469,86.70999908447266,86.06999969482422,86.29000091552734,67.20401000976562,1377600
2013-01-09,84.55000305175781,84.83000183105469,84.05000305175781,84.29000091552734,65.6463851928711,2494400
2013-01-10,85.4000015258789,86.63999938964844,85.37999725341797,86.61000061035156,67.45323944091797,798400
2013-01-11,87.5199966430664,87.75,87.29000091552734,87.5999984741211,68.2242660522461,762400
2013-01-14,86.94999694824219,87.55000305175781,86.79000091552734,87.30000305175781,67.9906234741211,517100
2013-01-15,87.9800033569336,88.95999908447266,87.9000015258789,88.69000244140625,69.07318115234375,531700
2013-01-16,89.12000274658203,89.52999877929688,88.9000015258789,88.98999786376953,69.30683135986328,1329900
2013-01-17,89.05999755859375,89.13999938964844,88.51000213623047,88.91000366210938,69.24452209472656,1827700
2013-01-18,89.2699966430664,89.72000122070312,89.08000183105469,89.72000122070312,69.8753662109375,469900
2013-01-22,90.0999984741211,90.83999633789062,89.56999969482422,90.83999633789062,70.74762725830078,598700
2013-01-23,90.51000213623047,90.7699966430664,89.86000061035156,90.12000274658203,70.18688201904297,759600
2013-01-24,90.30000305175781,90.70999908447266,90.19000244140625,90.26000213623047,70.29590606689453,620200
2013-01-25,91.58999633789062,91.77999877929688,91.05999755859375,91.70999908447266,71.42520141601562,1102400
2013-01-28,92.4800033569336,92.54000091552734,91.41999816894531,91.80999755859375,71.50308227539062,1829200
2013-01-29,92.44000244140625,93.5,92.41999816894531,93.23999786376953,72.61679077148438,998200
2013-01-30,94.05999755859375,94.48999786376953,93.87000274658203,94.13999938964844,73.31771850585938,1306000
2013-01-31,94.31999969482422,94.33999633789062,86.77999877929688,88.5999984741211,69.00308227539062,13492400
2013-02-01,90.58000183105469,92.87000274658203,90.0999984741211,92.27999877929688,71.86912536621094,4736200
2013-02-04,89.27999877929688,89.7699966430664,87.55000305175781,87.66999816894531,68.2787857055664,4480400
2013-02-05,88.30000305175781,88.5,87.7699966430664,88.08000183105469,68.59809875488281,2440800
2013-02-06,87.2300033569336,87.48999786376953,87.02999877929688,87.37000274658203,68.04515075683594,1205900
2013-02-07,87.51000213623047,87.58999633789062,86.23999786376953,86.4000015258789,67.28968811035156,2237200
2013-02-08,85.7300033569336,86.33999633789062,85.68000030517578,85.73999786376953,66.77567291259766,2457200
2013-02-11,85.27999877929688,86.37000274658203,85.13999938964844,86.2699966430664,67.18843841552734,1976600
2013-02-12,86.58000183105469,87.80000305175781,86.51000213623047,87.5199966430664,68.1619644165039,2083500
2013-02-13,88.37999725341797,88.5199966430664,88.01000213623047,88.26000213623047,68.73828125,1671200
2013-02-14,92.80000305175781,94.13999938964844,92.0199966430664,92.76000213623047,72.24296569824219,5068400
2013-02-15,93.12999725341797,93.38999938964844,92.66000366210938,92.7300033569336,72.2196044921875,2481900
2013-02-19,92.58000183105469,93.08999633789062,92.37000274658203,93.08999633789062,72.49996185302734,1762600
2013-02-20,93.91000366210938,94.01000213623047,92.43000030517578,92.87000274658203,72.32864379882812,2393300
2013-02-21,92.05999755859375,92.18000030517578,91.38999938964844,92.05999755859375,71.69778442382812,1958000
2013-02-22,92.7300033569336,93.37999725341797,91.98999786376953,93.37999725341797,72.725830078125,948300
2013-02-25,93.80999755859375,94.0,91.9000015258789,91.91999816894531,71.58875274658203,3187700
2013-02-26,91.27999877929688,91.94999694824219,90.94000244140625,91.80000305175781,71.49530029296875,1884100
2013-02-27,92.33000183105469,93.83000183105469,92.23999786376953,93.69000244140625,72.96723937988281,2417200
2013-02-28,93.55000305175781,94.2699966430664,93.38999938964844,93.98999786376953,73.20089721679688,2353300
2013-03-01,93.72000122070312,94.58000183105469,93.13999938964844,94.54000091552734,73.62925720214844,1874700
2013-03-04,93.9000015258789,94.75,93.58000183105469,94.52999877929688,73.6214599609375,1958300
2013-03-05,94.33000183105469,94.9800033569336,94.2699966430664,94.69999694824219,73.75386810302734,1419500
2013-03-06,94.4800033569336,94.70999908447266,94.0,94.12000274658203,73.3021469116211,718600
2013-03-07,95.1500015258789,95.91999816894531,94.69999694824219,95.58000183105469,74.43921661376953,1292600
2013-03-08,95.58000183105469,97.30999755859375,95.30000305175781,97.13999938964844,75.65415954589844,2034900
2013-03-11,96.68000030517578,97.12999725341797,96.44999694824219,96.9800033569336,75.5295639038086,1197400
2013-03-12,96.26000213623047,96.83000183105469,95.5,95.83000183105469,74.6339340209961,962800
2013-03-13,95.27999877929688,95.9000015258789,95.16000366210938,95.66999816894531,74.50930786132812,998200
2013-03-14,95.91000366210938,96.52999877929688,95.55000305175781,96.26000213623047,74.96882629394531,743600
2013-03-15,95.93000030517578,96.08000183105469,94.66000366210938,95.43000030517578,74.32240295410156,1311900
2013-03-18,94.88999938964844,96.62000274658203,94.88999938964844,95.62000274658203,74.47037506103516,1363000
2013-03-19,95.58000183105469,96.12000274658203,94.58000183105469,95.27999877929688,74.20558166503906,1169400
2013-03-20,96.3499984741211,96.55999755859375,95.62999725341797,96.12999725341797,74.8675765991211,1151000
2013-03-21,95.5199966430664,96.12999725341797,95.0999984741211,95.66999816894531,74.50930786132812,2061300
2013-03-22,96.25,98.0999984741211,96.12000274658203,98.0999984741211,76.4018325805664,2266800
2013-03-25,98.41999816894531,98.72000122070312,96.88999938964844,97.38999938964844,75.84886932373047,2386800
2013-03-26,97.41999816894531,98.83999633789062,97.0199966430664,98.69000244140625,76.861328125,1351700
2013-03-27,96.44000244140625,97.62000274658203,96.18000030517578,97.44999694824219,75.89558410644531,1156200
2013-03-28,99.2699966430664,99.77999877929688,98.80000305175781,99.55000305175781,77.53112030029297,1005000
2013-04-01,99.52999877929688,99.94999694824219,98.91999816894531,99.31999969482422,77.35198211669922,487800
2013-04-02,99.69000244140625,101.58999633789062,99.61000061035156,100.13999938964844,77.99063110351562,1679200
2013-04-03,101.08000183105469,101.4800033569336,99.0,99.08000183105469,77.16508483886719,3954100
2013-04-04,98.47000122070312,100.12000274658203,98.12999725341797,99.55000305175781,77.53112030029297,990500
2013-04-05,97.25,98.18000030517578,96.72000122070312,97.5999984741211,76.01244354248047,1315100
2013-04-08,99.33000183105469,99.70999908447266,98.91000366210938,99.2300033569336,77.28191375732422,1218300
2013-04-09,98.44999694824219,99.30999755859375,98.08000183105469,98.7300033569336,76.89248657226562,947700
2013-04-10,99.29000091552734,101.86000061035156,99.2300033569336,101.83999633789062,79.31461334228516,2131500
2013-04-11,100.83000183105469,101.41999816894531,100.5999984741211,100.87999725341797,78.56695556640625,897600
2013-04-12,99.95999908447266,100.44000244140625,99.62999725341797,100.37999725341797,78.17754364013672,1513000
2013-04-15,98.94999694824219,99.43000030517578,98.2300033569336,98.2300033569336,76.50308227539062,1103200
2013-04-16,99.33999633789062,99.62999725341797,98.5,99.33999633789062,77.3675537109375,713200
2013-04-17,99.08000183105469,99.0999984741211,96.70999908447266,96.73999786376953,75.34264373779297,1818700
2013-04-18,97.44000244140625,98.02999877929688,96.55000305175781,97.56999969482422,75.98906707763672,1380900
2013-04-19,98.0999984741211,99.69999694824219,98.05000305175781,99.22000122070312,77.27410125732422,1183100
2013-04-22,99.05999755859375,99.33000183105469,98.54000091552734,99.0199966430664,77.11833953857422,947800
2013-04-23,97.58999633789062,97.94999694824219,97.18000030517578,97.43000030517578,77.6146469116211,1334400
2013-04-24,95.94999694824219,97.30999755859375,95.94000244140625,96.27999877929688,76.69853210449219,1559500
2013-04-25,97.26000213623047,97.33000183105469,95.94000244140625,96.20999908447266,76.64276885986328,1620200
2013-04-26,94.4800033569336,94.56999969482422,93.33999633789062,94.12999725341797,74.98579406738281,3503100
2013-04-29,95.04000091552734,95.9800033569336,94.91999816894531,95.4800033569336,76.06122589111328,3877900
2013-04-30,93.87999725341797,95.73999786376953,93.41000366210938,95.62000274658203,76.1727523803711,5002900
2013-05-01,95.66000366210938,96.2699966430664,94.86000061035156,94.88999938964844,75.59120178222656,1311600
2013-05-02,94.88999938964844,95.62000274658203,94.68000030517578,95.25,75.87800598144531,2127000
2013-05-03,95.4000015258789,96.55000305175781,95.33999633789062,96.19999694824219,76.6347885131836,2058800
2013-05-06,96.11000061035156,96.16999816894531,95.55999755859375,95.80000305175781,76.3161392211914,607900
2013-05-07,96.41000366210938,96.70999908447266,95.23999786376953,96.31999969482422,76.73040771484375,785200
2013-05-08,97.52999877929688,97.95999908447266,97.30000305175781,97.7699966430664,77.88549041748047,1287700
2013-05-09,96.8499984741211,97.02999877929688,96.02999877929688,96.26000213623047,76.68260192871094,774000
2013-05-10,96.44000244140625,96.91000366210938,96.13999938964844,96.75,77.07294464111328,448700
2013-05-13,97.25,97.62999725341797,96.94999694824219,97.54000091552734,77.70227813720703,897000
2013-05-14,97.80999755859375,98.5199966430664,97.77999877929688,98.48999786376953,78.45905303955078,855000
2013-05-15,96.94000244140625,98.19000244140625,96.94000244140625,97.76000213623047,77.87752532958984,947700
2013-05-16,97.41999816894531,97.72000122070312,96.62999725341797,96.72000122070312,77.04902648925781,583200
2013-05-17,96.06999969482422,96.80000305175781,95.51000213623047,96.37000274658203,76.77022552490234,1345300
2013-05-20,95.7300033569336,95.9000015258789,95.37999725341797,95.4800033569336,76.06122589111328,832900
2013-05-21,95.4000015258789,96.13999938964844,95.19000244140625,95.5999984741211,76.1568374633789,1081200
2013-05-22,95.7699966430664,96.41999816894531,95.06999969482422,95.2699966430664,75.89393615722656,948600
2013-05-23,94.62999725341797,95.62000274658203,94.16999816894531,95.5999984741211,76.1568374633789,948600
2013-05-24,95.36000061035156,95.7699966430664,95.04000091552734,95.61000061035156,76.164794921875,623700
