Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,68.93000030517578,69.23999786376953,68.44999694824219,69.23999786376953,55.66326904296875,10390800
2013-01-03,69.25,69.3499984741211,68.37999725341797,68.80000305175781,55.3095588684082,8910100
2013-01-04,68.7300033569336,69.18000030517578,68.33999633789062,69.05999755859375,55.5185546875,6438000
2013-01-07,68.83000183105469,68.91999816894531,68.12999725341797,68.4000015258789,54.98799133300781,6201400
2013-01-08,68.27999877929688,68.88999938964844,68.20999908447266,68.58999633789062,55.140716552734375,5866900
2013-01-09,68.66000366210938,68.70999908447266,68.22000122070312,68.56999969482422,55.12464141845703,5055200
2013-01-10,68.66000366210938,69.02999877929688,67.72000122070312,68.36000061035156,54.955806732177734,11453800
2013-01-11,68.5999984741211,68.79000091552734,68.20999908447266,68.62999725341797,55.17287826538086,6224500
2013-01-14,68.48999786376953,68.66999816894531,68.11000061035156,68.30000305175781,54.90760040283203,5490400
2013-01-15,68.19000244140625,69.23999786376953,68.0999984741211,68.9800033569336,55.454254150390625,6140400
2013-01-16,68.94000244140625,69.37000274658203,68.88999938964844,69.20999908447266,55.63915252685547,4917900
2013-01-17,69.30000305175781,69.31999969482422,68.70999908447266,68.8499984741211,55.3497314453125,7232600
2013-01-18,68.8499984741211,69.19999694824219,68.8499984741211,69.19999694824219,55.631103515625,7813400
2013-01-22,69.05000305175781,69.6500015258789,68.95999908447266,69.58000183105469,55.93661117553711,5747900
2013-01-23,69.38999938964844,69.63999938964844,69.1500015258789,69.48999786376953,55.86425018310547,6365400
2013-01-24,69.6500015258789,69.98999786376953,69.3499984741211,69.79000091552734,56.10542678833008,9139000
2013-01-25,69.91000366210938,70.0,68.93000030517578,69.0,55.47032928466797,7967700
2013-01-28,69.08000183105469,69.5,68.80000305175781,69.3499984741211,55.751708984375,7054800
2013-01-29,69.20999908447266,70.19999694824219,69.19999694824219,69.88999938964844,56.185813903808594,9560900
2013-01-30,70.12000274658203,70.12000274658203,69.5,69.75,56.073265075683594,7020600
2013-01-31,69.69000244140625,70.44000244140625,69.69000244140625,69.94999694824219,56.23406219482422,7016200
2013-02-01,70.11000061035156,70.54000091552734,69.94999694824219,70.48999786376953,56.66814422607422,6449800
2013-02-04,69.44000244140625,69.9000015258789,69.12999725341797,69.62999725341797,55.97679901123047,10759300
2013-02-05,69.87000274658203,71.06999969482422,69.76000213623047,70.7699966430664,56.893253326416016,10525500
2013-02-06,70.4800033569336,71.31999969482422,70.30000305175781,71.30999755859375,57.32737731933594,9757800
2013-02-07,71.44000244140625,71.63999938964844,70.9000015258789,71.2300033569336,57.26306915283203,8306900
2013-02-08,71.19999694824219,71.63999938964844,71.06999969482422,71.4800033569336,57.46405792236328,5906600
2013-02-11,71.25,71.51000213623047,70.52999877929688,71.4000015258789,57.399723052978516,6202600
2013-02-12,71.48999786376953,71.66000366210938,71.0999984741211,71.4000015258789,57.399723052978516,4762000
2013-02-13,71.29000091552734,71.69999694824219,71.20999908447266,71.38999938964844,57.39169692993164,3968600
2013-02-14,71.0999984741211,71.2300033569336,70.75,70.81999969482422,56.93346405029297,6821000
2013-02-15,69.54000091552734,70.0,68.12999725341797,69.30000305175781,55.711517333984375,25683700
2013-02-19,69.19000244140625,69.44999694824219,68.54000091552734,68.76000213623047,55.27740478515625,14682300
2013-02-20,68.72000122070312,69.8499984741211,68.30000305175781,69.20999908447266,55.63915252685547,11973600
2013-02-21,70.0,71.47000122070312,69.72000122070312,70.26000213623047,56.48325729370117,20413100
2013-02-22,70.22000122070312,70.54000091552734,69.88999938964844,70.4000015258789,56.5958137512207,9165200
2013-02-25,70.5,71.33999633789062,70.44000244140625,70.44000244140625,56.62797927856445,11817600
2013-02-26,70.69000244140625,71.38999938964844,70.61000061035156,71.11000061035156,57.166603088378906,10557600
2013-02-27,70.91999816894531,71.95999908447266,70.58000183105469,71.66000366210938,57.6087532043457,8819000
2013-02-28,71.58999633789062,71.87999725341797,70.77999877929688,70.77999877929688,56.90129089355469,18883600
2013-03-01,70.77999877929688,71.9000015258789,70.77999877929688,71.73999786376953,57.673065185546875,8902300
2013-03-04,71.5199966430664,73.26000213623047,71.51000213623047,73.26000213623047,58.89501953125,10567200
2013-03-05,73.47000122070312,74.04000091552734,72.98999786376953,73.72000122070312,59.26483154296875,9142000
2013-03-06,73.75,74.12999725341797,73.25,73.37999725341797,58.991493225097656,7149600
2013-03-07,73.48999786376953,73.61000061035156,73.19999694824219,73.31999969482422,58.94325256347656,6680000
2013-03-08,73.30000305175781,73.38999938964844,72.83999633789062,73.02999877929688,59.088890075683594,5744600
2013-03-11,73.08999633789062,73.23999786376953,72.80999755859375,72.9800033569336,59.048431396484375,5148700
2013-03-12,72.94999694824219,73.9000015258789,72.83999633789062,73.5999984741211,59.55008316040039,8153400
2013-03-13,73.88999938964844,74.19999694824219,73.54000091552734,73.6500015258789,59.59053421020508,5326100
2013-03-14,73.87000274658203,74.0,73.12999725341797,73.22000122070312,59.242637634277344,6353200
2013-03-15,73.01000213623047,73.5,72.43000030517578,72.5,58.66007995605469,17195100
2013-03-18,72.29000091552734,72.7300033569336,72.01000213623047,72.25,58.45780563354492,5771000
