Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,21.462196350097656,21.60485076904297,21.148359298706055,21.269615173339844,14.793155670166016,21718242
2013-01-03,21.312410354614258,21.5406551361084,21.233951568603516,21.440799713134766,14.912212371826172,8808486
2013-01-04,21.433666229248047,21.59771728515625,21.390869140625,21.590585708618164,15.016397476196289,7650574
2013-01-07,21.533523559570312,21.56918716430664,21.28388023376465,21.305278778076172,14.817961692810059,6490279
2013-01-08,21.269615173339844,21.305278778076172,20.962909698486328,21.119829177856445,14.688976287841797,6321197
2013-01-09,21.112695693969727,21.19115447998047,20.834522247314453,20.855920791625977,14.5054349899292,7514299
2013-01-10,20.877317428588867,20.962909698486328,20.75606346130371,20.87018585205078,14.515348434448242,7920038
2013-01-11,20.92724609375,21.005706787109375,20.834522247314453,20.891582489013672,14.530229568481445,5603934
2013-01-14,20.93437957763672,21.034236907958984,20.87018585205078,20.98430824279785,14.594725608825684,6267361
2013-01-15,21.005706787109375,21.2410831451416,20.970043182373047,21.21968650817871,14.758429527282715,8196232
2013-01-16,21.184022903442383,21.24821662902832,21.055635452270508,21.16262435913086,14.718745231628418,7706514
2013-01-17,21.355207443237305,21.60485076904297,21.319543838500977,21.440799713134766,14.912212371826172,14672351
2013-01-18,21.504993438720703,21.71183967590332,21.36947250366211,21.66191291809082,15.06600284576416,16277781
2013-01-22,21.62624740600586,21.761768341064453,21.48359489440918,21.71897315979004,15.105688095092773,7737077
2013-01-23,21.647645950317383,21.669044494628906,21.326675415039062,21.390869140625,14.877486228942871,20285258
2013-01-24,21.419401168823242,21.697574615478516,21.419401168823242,21.676176071166992,15.075920104980469,7250864
2013-01-25,21.68330955505371,22.1184024810791,21.45506477355957,22.1184024810791,15.383490562438965,14293951
2013-01-28,22.189729690551758,22.261056900024414,22.00428009033203,22.23965835571289,15.467828750610352,11250069
2013-01-29,22.15406608581543,22.489301681518555,22.139799118041992,22.346647262573242,15.542240142822266,12291054
2013-01-30,22.38944435119629,22.432239532470703,22.246789932250977,22.28958511352539,15.502556800842285,8976165
2013-01-31,22.2681884765625,22.446504592895508,22.111270904541016,22.425106048583984,15.596799850463867,8723945
2013-02-01,22.460769653320312,22.460769653320312,22.054208755493164,22.132667541503906,15.393418312072754,11075800
