Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,94.19000244140625,94.79000091552734,93.95999908447266,94.77999877929688,70.88426971435547,3206700
2013-01-03,94.33999633789062,94.93000030517578,94.12999725341797,94.66999816894531,70.80198669433594,2704600
2013-01-04,94.79000091552734,95.4800033569336,94.54000091552734,95.37000274658203,71.32550048828125,2704900
2013-01-07,95.0199966430664,95.7300033569336,94.76000213623047,95.48999786376953,71.4152603149414,2745800
2013-01-08,95.16999816894531,95.75,95.0999984741211,95.5,71.4227294921875,2655500
2013-01-09,95.87000274658203,96.73999786376953,95.70999908447266,96.41000366210938,72.1032943725586,2359700
2013-01-10,96.70999908447266,96.98999786376953,96.33000183105469,96.88999938964844,72.46227264404297,2600600
2013-01-11,95.83999633789062,96.66000366210938,95.20999908447266,96.27999877929688,72.00609588623047,2923900
2013-01-14,96.4000015258789,97.38999938964844,96.0999984741211,97.08000183105469,72.60438537597656,2592500
2013-01-15,96.83000183105469,97.4000015258789,96.56999969482422,97.29000091552734,72.76144409179688,2106400
2013-01-16,97.0,97.69999694824219,96.91999816894531,97.5999984741211,72.99327850341797,2092300
2013-01-17,97.79000091552734,98.5,97.51000213623047,98.08000183105469,73.3522720336914,2803900
2013-01-18,98.41999816894531,98.80000305175781,98.04000091552734,98.73999786376953,73.84585571289062,3187900
2013-01-22,98.38999938964844,99.33000183105469,98.0999984741211,99.33000183105469,74.28713989257812,3215200
2013-01-23,98.97000122070312,99.69999694824219,98.80999755859375,99.48999786376953,74.40677642822266,3579300
2013-01-24,99.37999725341797,99.81999969482422,98.80000305175781,99.66999816894531,74.5413818359375,3816300
2013-01-25,99.79000091552734,100.87000274658203,99.58000183105469,100.58999633789062,75.22943115234375,4237800
2013-01-28,100.9800033569336,100.9800033569336,100.2699966430664,100.6500015258789,75.27433013916016,2964900
2013-01-29,100.33000183105469,101.87000274658203,100.05999755859375,101.80999755859375,76.14186096191406,3530700
2013-01-30,101.80000305175781,101.94999694824219,100.69000244140625,100.80000305175781,75.38651275634766,2822800
