Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,89.4000015258789,90.3499984741211,89.33000183105469,90.12000274658203,68.903564453125,7377200
2013-01-03,90.30999755859375,90.69999694824219,90.16000366210938,90.62999725341797,69.29351043701172,5473500
2013-01-04,90.62000274658203,90.79000091552734,89.66999816894531,89.8499984741211,68.69711303710938,5374100
2013-01-07,89.7699966430664,91.05000305175781,89.25,90.91000366210938,69.50758361816406,5820900
2013-01-08,90.54000091552734,90.95999908447266,89.97000122070312,90.94000244140625,69.53053283691406,6285200
2013-01-09,90.80000305175781,91.23999786376953,90.36000061035156,90.80999755859375,69.43111419677734,4822100
2013-01-10,91.3499984741211,91.63999938964844,91.02999877929688,91.4000015258789,69.88221740722656,4393300
2013-01-11,91.94000244140625,91.9800033569336,91.05000305175781,91.7300033569336,70.134521484375,3692600
2013-01-14,91.76000213623047,92.12000274658203,91.43000030517578,91.52999877929688,69.98162841796875,3828100
2013-01-15,91.11000061035156,91.62999725341797,90.86000061035156,91.51000213623047,69.96630096435547,3910400
2013-01-16,91.12999725341797,91.31999969482422,90.91000366210938,91.0999984741211,69.65283966064453,2925800
2013-01-17,91.44999694824219,92.0999984741211,91.30999755859375,91.76000213623047,70.15745544433594,4044600
2013-01-18,92.06999969482422,92.30000305175781,91.8499984741211,92.26000213623047,70.53975677490234,5579900
2013-01-22,92.1500015258789,93.33000183105469,91.80999755859375,92.94999694824219,71.06732177734375,6967300
2013-01-23,93.44999694824219,93.75,92.25,93.4800033569336,71.4725570678711,9368000
2013-01-24,93.58000183105469,93.5999984741211,93.0199966430664,93.30999755859375,71.34257507324219,5157200
2013-01-25,93.30999755859375,93.94000244140625,93.27999877929688,93.72000122070312,71.6560287475586,5461600
2013-01-28,93.94000244140625,94.58000183105469,93.63999938964844,94.36000061035156,72.14537811279297,4564600
2013-01-29,94.1500015258789,94.98999786376953,94.05000305175781,94.91999816894531,72.57351684570312,4929700
2013-01-30,94.87999725341797,95.0999984741211,94.43000030517578,94.66999816894531,72.38237762451172,4657600
2013-01-31,94.5999984741211,95.29000091552734,94.45999908447266,95.29000091552734,72.85641479492188,5740500
2013-02-01,95.58000183105469,96.31999969482422,95.5,95.94999694824219,73.36103057861328,5481100
2013-02-04,95.4000015258789,95.79000091552734,94.5,94.5999984741211,72.32886505126953,5933300
2013-02-05,94.58999633789062,95.54000091552734,94.51000213623047,94.91000366210938,72.56590270996094,4952800
2013-02-06,94.48999786376953,95.33000183105469,94.41000366210938,95.06999969482422,72.6882095336914,4482700
2013-02-07,95.02999877929688,95.05999755859375,94.06999969482422,94.62999725341797,72.35179138183594,5619600
2013-02-08,94.38999938964844,95.4800033569336,94.36000061035156,94.87000274658203,72.53530883789062,5331600
2013-02-11,94.75,95.30999755859375,94.5999984741211,95.16999816894531,72.76465606689453,3557600
2013-02-12,95.05000305175781,95.33999633789062,94.80999755859375,95.0999984741211,72.71114349365234,4526900
2013-02-13,94.63999938964844,94.75,93.4800033569336,94.0,71.87010955810547,6663100
2013-02-14,93.86000061035156,93.88999938964844,93.19000244140625,93.55999755859375,71.53370666503906,5360900
2013-02-15,93.80999755859375,94.30999755859375,93.20999908447266,93.9000015258789,71.79366302490234,5094100
2013-02-19,94.13999938964844,94.48999786376953,93.7699966430664,93.8499984741211,71.75541687011719,4401900
2013-02-20,93.93000030517578,94.4800033569336,93.75,93.91000366210938,71.80130767822266,4023800
2013-02-21,93.44000244140625,94.44999694824219,93.30000305175781,94.13999938964844,71.97715759277344,4424600
2013-02-22,94.2699966430664,95.25,93.8499984741211,95.25,72.82584381103516,4421300
2013-02-25,95.37999725341797,96.77999877929688,95.26000213623047,96.13999938964844,73.50633239746094,9028000
2013-02-26,96.3499984741211,96.56999969482422,96.05000305175781,96.22000122070312,73.5674819946289,6451100
2013-02-27,95.36000061035156,95.94999694824219,95.11000061035156,95.7300033569336,73.78329467773438,4326800
2013-02-28,95.70999908447266,96.22000122070312,95.51000213623047,95.9000015258789,73.91429138183594,3967600
2013-03-01,95.68000030517578,95.81999969482422,94.95999908447266,95.68000030517578,73.7447738647461,3823200
2013-03-04,95.5999984741211,95.66999816894531,94.87000274658203,95.06999969482422,73.27457427978516,4636900
2013-03-05,95.54000091552734,96.0999984741211,95.33000183105469,95.80999755859375,73.8449478149414,5643000
2013-03-06,95.94999694824219,96.81999969482422,95.93000030517578,96.80999755859375,74.61567687988281,5052000
2013-03-07,96.63999938964844,97.16000366210938,96.63999938964844,97.08999633789062,74.83148193359375,4566400
2013-03-08,98.12999725341797,98.94999694824219,98.02999877929688,98.70999908447266,76.08010864257812,8838100
2013-03-11,98.45999908447266,98.88999938964844,98.27999877929688,98.88999938964844,76.21882629394531,4853400
2013-03-12,98.86000061035156,98.87000274658203,98.52999877929688,98.76000213623047,76.11866760253906,3856000
2013-03-13,98.73999786376953,99.47000122070312,98.54000091552734,99.37999725341797,76.59649658203125,3896600
2013-03-14,99.36000061035156,99.37999725341797,98.9000015258789,99.30999755859375,76.54254150390625,3649900
2013-03-15,98.97000122070312,99.69999694824219,98.81999969482422,99.66999816894531,76.82003021240234,6388000
2013-03-18,98.94999694824219,99.33999633789062,98.20999908447266,98.56999969482422,75.97218322753906,3934500
2013-03-19,98.77999877929688,98.98999786376953,98.19999694824219,98.4000015258789,75.84119415283203,4648500
2013-03-20,98.58999633789062,98.9000015258789,98.58999633789062,98.7699966430664,76.12633514404297,3534900
2013-03-21,98.5,98.87999725341797,98.41999816894531,98.52999877929688,75.94135284423828,3523400
2013-03-22,98.5199966430664,99.62000274658203,98.5199966430664,99.2699966430664,76.51172637939453,4160000
2013-03-25,99.45999908447266,99.5999984741211,98.12000274658203,98.23999786376953,75.71783447265625,4932500
2013-03-26,98.3499984741211,98.66999816894531,98.26000213623047,98.5,75.9182357788086,4434000
2013-03-27,98.19000244140625,99.29000091552734,98.18000030517578,98.9000015258789,76.22653198242188,4401700
2013-03-28,98.87999725341797,99.77999877929688,98.66999816894531,99.69000244140625,76.83543395996094,3954700
2013-04-01,99.41000366210938,99.68000030517578,98.8499984741211,99.05000305175781,76.34215545654297,3155800
2013-04-02,99.4000015258789,100.41999816894531,99.02999877929688,100.26000213623047,77.27474975585938,5136800
2013-04-03,100.20999908447266,100.5,99.05999755859375,99.25,76.49630737304688,4454400
2013-04-04,99.54000091552734,100.80999755859375,99.52999877929688,100.62999725341797,77.55992126464844,5860600
2013-04-05,100.16999816894531,101.47000122070312,99.80999755859375,101.41999816894531,78.16883087158203,5693000
2013-04-08,101.08000183105469,101.5,100.8499984741211,101.5,78.23046875,4163600
2013-04-09,101.5,101.5,100.56999969482422,101.05999755859375,77.89134979248047,3690400
2013-04-10,101.12000274658203,101.73999786376953,101.01000213623047,101.48999786376953,78.22276306152344,3159400
2013-04-11,101.33999633789062,102.47000122070312,101.33999633789062,101.98999786376953,78.60813903808594,4049400
2013-04-12,101.5,103.69999694824219,101.5,103.58999633789062,79.84132385253906,5714000
2013-04-15,103.13999938964844,103.44000244140625,102.12999725341797,102.1500015258789,78.73145294189453,5643600
2013-04-16,102.4000015258789,103.05000305175781,102.0199966430664,103.04000091552734,79.41744232177734,3199300
2013-04-17,102.55999755859375,103.11000061035156,102.0,102.54000091552734,79.03205108642578,4191500
2013-04-18,102.08000183105469,102.2300033569336,100.0999984741211,101.91000366210938,78.5464859008789,5696900
2013-04-19,100.58000183105469,101.44000244140625,99.44999694824219,99.91999816894531,77.0127182006836,8227700
2013-04-22,99.3499984741211,99.66000366210938,98.37999725341797,99.31999969482422,76.55026245117188,5620500
2013-04-23,99.2699966430664,100.23999786376953,99.20999908447266,99.76000213623047,76.8893814086914,5753500
2013-04-24,100.08999633789062,101.23999786376953,100.08999633789062,101.0199966430664,77.86051177978516,4593000
2013-04-25,101.2699966430664,101.62999725341797,100.8499984741211,100.94000244140625,77.79885864257812,3529400
2013-04-26,100.83000183105469,100.98999786376953,100.4000015258789,100.88999938964844,77.76034545898438,3113600
2013-04-29,101.55999755859375,102.5199966430664,101.1500015258789,102.18000030517578,78.75457000732422,3417700
2013-04-30,102.2699966430664,102.36000061035156,101.55999755859375,102.13999938964844,78.72374725341797,4205200
2013-05-01,101.9800033569336,102.44000244140625,101.33000183105469,101.37999725341797,78.13797760009766,2720100
2013-05-02,101.45999908447266,102.33999633789062,101.12000274658203,102.05999755859375,78.66210174560547,3821100
2013-05-03,102.91999816894531,103.33999633789062,102.55000305175781,102.91999816894531,79.32492065429688,4109400
2013-05-06,102.76000213623047,102.80000305175781,102.05000305175781,102.06999969482422,78.66979217529297,3314200
2013-05-07,102.08999633789062,102.5199966430664,101.79000091552734,102.29000091552734,78.83938598632812,4304200
2013-05-08,102.27999877929688,102.27999877929688,100.76000213623047,100.94999694824219,77.80657196044922,5228800
2013-05-09,100.77999877929688,101.2300033569336,99.45999908447266,99.69000244140625,76.83543395996094,10628500
2013-05-10,99.94999694824219,100.19999694824219,99.4000015258789,100.19999694824219,77.2284927368164,5036900
2013-05-13,100.0199966430664,100.69999694824219,99.80000305175781,100.37999725341797,77.36724090576172,3154100
2013-05-14,100.4800033569336,101.48999786376953,100.44000244140625,101.19999694824219,77.99925994873047,3810800
2013-05-15,101.30000305175781,102.02999877929688,101.30000305175781,101.94999694824219,78.57730865478516,3402600
2013-05-16,101.58000183105469,101.77999877929688,100.83999633789062,101.12000274658203,77.93759155273438,4251800
2013-05-17,101.0999984741211,101.9000015258789,100.80000305175781,101.54000091552734,78.26131439208984,4015300
2013-05-20,101.23999786376953,101.94000244140625,101.23999786376953,101.54000091552734,78.26131439208984,2233100
