Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,70.80000305175781,71.41000366210938,70.12000274658203,71.4000015258789,54.91883850097656,6391400
2013-01-03,71.25,72.0,70.66000366210938,70.91999816894531,54.54965591430664,6063000
2013-01-04,71.33000183105469,72.22000122070312,71.04000091552734,72.01000213623047,55.3880615234375,5165300
2013-01-07,71.52999877929688,72.2300033569336,71.41999816894531,72.20999908447266,55.541900634765625,4104500
2013-01-08,71.94000244140625,72.5999984741211,71.5,72.51000213623047,55.77264404296875,5274500
2013-01-09,72.76000213623047,72.97000122070312,72.01000213623047,72.19999694824219,55.534210205078125,4626500
2013-01-10,72.69999694824219,73.25,72.54000091552734,73.25,56.341827392578125,5591000
2013-01-11,73.19000244140625,73.80000305175781,73.05999755859375,73.75,56.726417541503906,4101500
2013-01-14,73.38999938964844,73.7699966430664,72.54000091552734,72.7699966430664,55.97261047363281,4155100
2013-01-15,72.47000122070312,72.86000061035156,72.19000244140625,72.58999633789062,55.834171295166016,4285900
2013-01-16,72.52999877929688,73.62999725341797,72.52999877929688,73.22000122070312,56.31875228881836,4952000
2013-01-17,73.45999908447266,73.95999908447266,72.54000091552734,73.37000274658203,56.43413543701172,6501200
2013-01-18,73.94999694824219,76.7300033569336,73.5,76.5,58.84163284301758,14231500
2013-01-22,76.56999969482422,78.04000091552734,76.56999969482422,78.0,59.9953727722168,9649300
2013-01-23,77.79000091552734,78.62000274658203,77.36000061035156,78.16999816894531,60.126129150390625,7556800
2013-01-24,78.16000366210938,78.87000274658203,77.76000213623047,78.0199966430664,60.01075744628906,7167100
2013-01-25,78.62999725341797,79.80000305175781,78.0999984741211,79.51000213623047,61.15684509277344,7817800
2013-01-28,79.7300033569336,79.80999755859375,79.0999984741211,79.27999877929688,60.97991180419922,7152800
2013-01-29,79.04000091552734,79.98999786376953,78.77999877929688,79.94999694824219,61.495269775390625,6286500
2013-01-30,79.83000183105469,79.9000015258789,78.45999908447266,78.5999984741211,60.45689392089844,8794700
2013-01-31,78.44000244140625,78.79000091552734,77.55000305175781,78.05000305175781,60.033851623535156,5751500
2013-02-01,78.94000244140625,79.83000183105469,78.4000015258789,79.69999694824219,61.30295944213867,6224100
2013-02-04,79.11000061035156,79.8499984741211,78.87999725341797,79.44999694824219,61.110679626464844,6620700
2013-02-05,79.81999969482422,80.43000030517578,79.5,80.16000366210938,61.656795501708984,5389200
2013-02-06,79.41999816894531,79.56999969482422,77.76000213623047,78.7300033569336,60.556884765625,7131200
2013-02-07,78.86000061035156,79.20999908447266,77.81999969482422,78.0,59.9953727722168,6101200
2013-02-08,78.23999786376953,79.06999969482422,78.12999725341797,79.06999969482422,60.81840133666992,4632700
2013-02-11,78.55999755859375,78.8499984741211,77.80999755859375,77.93000030517578,59.94154357910156,4785000
2013-02-12,78.51000213623047,78.6500015258789,78.0199966430664,78.52999877929688,60.403076171875,4646300
2013-02-13,78.48999786376953,78.7300033569336,78.25,78.62999725341797,60.47996139526367,3552000
2013-02-14,78.51000213623047,82.0,78.13999938964844,81.55999755859375,62.73363494873047,11691800
2013-02-15,81.02999877929688,81.22000122070312,79.5,80.02999877929688,61.79395294189453,8755900
2013-02-19,80.08999633789062,80.55000305175781,79.56999969482422,79.98999786376953,61.7630615234375,5096900
2013-02-20,80.06999969482422,80.19999694824219,78.47000122070312,78.52999877929688,60.635765075683594,6395300
2013-02-21,77.97000122070312,77.97000122070312,76.55000305175781,77.43000030517578,59.786407470703125,5789200
2013-02-22,77.93000030517578,78.1500015258789,76.87000274658203,77.79000091552734,60.06438446044922,4085100
2013-02-25,78.36000061035156,78.94999694824219,75.73999786376953,75.83000183105469,58.550987243652344,6143800
2013-02-26,76.33999633789062,76.7699966430664,74.98999786376953,76.33000183105469,58.937042236328125,6506100
2013-02-27,76.20999908447266,78.18000030517578,75.9800033569336,77.9000015258789,60.149330139160156,4923100
2013-02-28,77.81999969482422,78.58000183105469,77.47000122070312,77.8499984741211,60.11069107055664,5396500
2013-03-01,77.3499984741211,77.91999816894531,76.91999816894531,77.63999938964844,59.94855499267578,4893300
2013-03-04,77.48999786376953,77.58999633789062,75.72000122070312,76.5,59.06831359863281,5076700
2013-03-05,77.23999786376953,77.5999984741211,76.27999877929688,76.94999694824219,59.41577911376953,8957500
2013-03-06,77.54000091552734,77.7699966430664,76.44999694824219,77.16000366210938,59.577938079833984,4648700
2013-03-07,77.19999694824219,78.0,77.0999984741211,77.81999969482422,60.087520599365234,3620500
2013-03-08,78.0199966430664,78.44000244140625,77.23999786376953,77.95999908447266,60.19564437866211,3916100
2013-03-11,77.56999969482422,77.86000061035156,77.12000274658203,77.77999877929688,60.05665969848633,4377600
2013-03-12,77.9800033569336,78.37000274658203,77.01000213623047,77.44000244140625,59.79411315917969,5544100
2013-03-13,77.70999908447266,77.83000183105469,77.23999786376953,77.38999938964844,59.755516052246094,3744000
2013-03-14,77.83999633789062,78.93000030517578,77.58000183105469,78.75,60.80561065673828,5630900
2013-03-15,78.4800033569336,79.73999786376953,78.4800033569336,79.4000015258789,61.30751037597656,8072800
2013-03-18,77.33000183105469,77.79000091552734,76.11000061035156,76.33999633789062,58.94477462768555,9343800
2013-03-19,76.62999725341797,76.62999725341797,73.01000213623047,73.9800033569336,57.122528076171875,14392200
2013-03-20,74.18000030517578,74.25,73.41000366210938,73.79000091552734,56.97582244873047,8933000
2013-03-21,73.31999969482422,74.01000213623047,73.25,73.44000244140625,56.705589294433594,6693800
2013-03-22,73.83999633789062,74.38999938964844,73.55999755859375,74.37000274658203,57.423683166503906,6395500
2013-03-25,74.72000122070312,74.94999694824219,73.36000061035156,73.86000061035156,57.02986526489258,5960100
2013-03-26,74.41000366210938,74.5199966430664,73.83000183105469,74.41999816894531,57.4622688293457,6183800
2013-03-27,73.88999938964844,75.2699966430664,73.55000305175781,75.0999984741211,57.98733901977539,5632400
2013-03-28,74.97000122070312,75.63999938964844,74.5,74.88999938964844,57.82516860961914,7267200
2013-04-01,75.08000183105469,75.2300033569336,73.36000061035156,74.0199966430664,57.15342712402344,5535800
2013-04-02,74.4800033569336,75.22000122070312,74.01000213623047,74.80999755859375,57.763397216796875,7297900
